source,target
1032682,224666
1032682,533325
1032682,1032682
111691,224666
111691,533325
111691,111691
111691,224666
111691,533325
111691,1032682
111691,119241
111691,83526
111691,3899
111691,55784
111691,13280
111691,70132
111691,70210
111691,96637
118407,118407
118407,1478165
118407,84619
2194388,2194388
2194388,2109360
2194388,1255487
2109360,2194388
2109360,2109360
2109360,1255487
1255487,1255487
1255487,1566805
1255487,2194388
1255487,2109360
1255487,1255487
1255487,1105808
1255487,93995
1255487,224664
1255487,585211
25156,12266
25156,25156
25156,142941
25156,25154
25156,25155
25156,24476
25156,82789
25156,142940
142941,239342
142941,142941
142941,11541
142941,12266
142941,25156
142941,142941
9956,9956
9956,2565
9956,9956
9956,3776
9956,28626
9956,3614
3776,3776
3776,95058
3776,2565
3776,9956
3776,3776
3776,10934
3776,136495
12520,12520
12520,2565
12520,96973
12520,45982
12520,20882
12520,30832
12520,45982
12520,12259
12520,24379
96973,96973
96973,179909
96973,96973
96973,186561
96973,12520
96973,2565
96973,96973
89545,45923
89545,89545
89545,1169162
89545,89545
89545,74364
89545,59863
89545,2208816
89545,33348
89545,60723
45924,45923
45924,45924
45924,67600
45924,45923
45924,1512709
45924,94481
45924,174932
45924,74359
45924,1077725
45924,94481
45924,15831
45924,16418
45924,15831
45924,273989
45924,33049
45924,45923
273989,273989
273989,33049
273989,45923
33049,273989
33049,33049
33049,45923
1236132,1236132
1236132,74360
27120,27120
27120,1027643
27120,27120
27120,106776
27120,111767
27120,74362
27120,34982
27120,52291
27120,94481
27120,74369
27120,16418
27120,78798
27120,67778
106776,27120
106776,106776
106776,89025
106776,63566
106776,1658963
106776,52718
106776,94481
106776,74368
106776,34982
106776,16418
106776,78798
106776,67778
78463,78463
78463,1450535
1450535,1450535
1450535,105830
1450535,78463
1450535,1450535
167132,167132
167132,525138
525138,167132
525138,525138
33053,52291
33053,33053
33053,62866
33053,74609
33053,209511
33053,52291
33053,94481
33053,74369
33053,175698
33053,12055
33053,1224828
941290,941290
941290,13642
941290,551911
13642,941290
13642,13642
13642,551911
551911,941290
551911,13642
551911,551911
551911,28238
551911,12410
551911,11163
1951762,1951762
1951762,1969505
223934,223951
223934,223934
223934,1436433
223934,13202
223934,223934
223934,238566
223934,223932
1436433,223951
1436433,223934
1436433,1436433
230703,230703
230703,130207
230703,223724
230703,223951
230703,230703
230703,130207
230703,230703
130207,230703
130207,130207
130207,223724
130207,223951
130207,230703
130207,130207
130207,230703
130207,223951
130207,1871799
130207,129487
1764432,223951
1764432,1764432
1764432,213345
213345,223951
213345,1764432
213345,213345
213345,129501
213345,1435589
213345,1285357
1871799,223951
1871799,1871799
1871799,129487
1871799,226080
1871799,1470618
129487,223951
129487,1871799
129487,129487
129487,1435589
129487,1285357
223952,13202
223952,223952
223952,223951
223952,1164277
223952,223952
223952,1200664
223952,1079523
1300047,1300047
1300047,139463
130206,130206
130206,13202
130206,130206
130206,129476
130206,13202
130206,223931
130206,13202
130206,2857655
130206,141004
130206,1419663
130206,1106579
1673912,10565
1673912,1673912
41256,41256
41256,91460
41256,3037
41256,2687
41256,11149
41256,60650
41256,11628
41256,18649
41256,1581
1137846,1137846
1137846,1105
1137846,1547953
1105,1137846
1105,1105
1105,1547953
1105,70004
1105,170142
1105,14312
1105,558481
1105,104072
1105,55648
1547953,1137846
1547953,1105
1547953,1547953
104531,1137846
104531,1105
104531,1547953
104531,104531
104531,104567
104531,93735
104531,104531
104531,100399
104531,98374
104531,104531
104531,55648
104531,558317
104531,104531
104531,1810899
1810899,104531
1810899,1810899
94419,15110
94419,94419
94419,1180373
94419,628316
94419,40165
1180373,15110
1180373,94419
1180373,1180373
4989,15110
4989,4989
4989,6211
4989,1186429
4989,115647
4989,1331599
4989,1105808
4989,76931
4989,121716
6211,15110
6211,4989
6211,6211
128631,15110
128631,128631
2945387,2945387
2945387,2945388
2945388,2945387
2945388,2945388
91345,91345
91345,87678
87678,144199
87678,87678
87678,91345
87678,87678
34900,34900
34900,87720
34900,34900
34900,87720
34900,10980
34900,10989
34900,10990
87720,34900
87720,87720
87720,34900
87720,87720
13967,13967
13967,6777
13967,89613
13967,13967
13967,89613
13967,6777
13967,13967
13967,6777
13967,89613
89614,89614
89614,89615
89614,122979
89614,6777
89614,89614
89614,6777
89614,89613
89614,100306
89614,95725
89614,30495
89614,94306
89614,131234
89614,176543
89614,1488806
100306,100306
100306,95725
95725,100306
95725,95725
95725,8635
95725,34745
95725,1509
89615,89614
89615,89615
89615,122979
89615,34470
89615,30260
89615,89753
122979,89614
122979,89615
122979,122979
122979,89603
122979,987830
122979,1263066
122979,13967
122979,89613
122979,6777
122979,8635
122979,122974
122979,80545
122979,30210
122979,854
122979,4113
296884,296884
296884,78892
82042,82042
82042,83522
82042,1216310
82042,28863
82042,87384
82042,277081
82042,999817
81095,76110
81095,81095
81095,200920
81095,175756
81095,14902
1817942,1817942
1817942,76110
2379992,227782
2379992,2379992
1134734,1134734
1134734,1777977
1134734,63584
1134734,1135177
1134734,83358
1777977,1134734
1777977,1777977
145092,145092
145092,126717
145092,145092
126717,145092
126717,126717
1691901,1691901
1691901,1052176
1691901,1959266
1052176,1691901
1052176,1052176
1052176,1959266
1052176,1052176
1052176,1858721
1052176,566884
1052176,1853468
1052176,1864809
1052176,1078194
1052176,1836659
1959266,1691901
1959266,1052176
1959266,1959266
1500510,1264129
1500510,1500510
953889,1264129
953889,953889
1477019,1477019
1477019,1056859
1477019,1264129
1477019,2100785
1477019,2100786
1477019,1316847
1477019,2566359
1477019,2100789
1056859,1477019
1056859,1056859
1056859,1264129
1605174,1605174
1007646,1007646
1007646,1150967
1007646,1561087
1007646,1561088
1007646,1562329
1007646,1813184
1007646,1858274
1150967,1007646
1150967,1150967
1292567,1292567
1292567,1292568
1292567,1180600
1292567,1018921
1292567,1292567
1292567,2486689
1292567,1089429
1292568,1292567
1292568,1292568
1292568,1180600
1180600,1292567
1180600,1292568
1180600,1180600
76827,76827
76827,4138
80502,29915
80502,80502
80502,17652
17652,29915
17652,80502
17652,17652
17652,380
17652,4517
17652,14702
17652,134341
17652,16422
17652,160285
79456,79456
79456,68973
68973,68973
68973,1416385
68973,1684511
68973,79456
68973,68973
79962,79962
79962,105820
79962,79961
79962,79962
79962,225202
79962,10697
79962,95894
79962,2529217
224035,224035
224035,2193123
2193123,224035
2193123,2193123
1531698,1531698
1531698,224052
224052,1531698
224052,224052
1174685,1183233
1174685,1174685
1174685,572043
1174685,118711
1174685,1329842
572043,1183233
572043,1174685
572043,572043
586419,1183233
586419,586419
1680316,1615316
1680316,1680316
1680316,1101359
1101359,1615316
1101359,1680316
1101359,1101359
1246517,1246517
1246517,550683
1246517,1993741
1246517,2116909
1246517,1246517
1246517,116175
1246517,1246517
1246517,17124
1246517,127706
1246517,1304595
1246517,93252
1246517,1351055
550683,1246517
550683,550683
550683,1993741
550683,974270
550683,77188
550683,550683
1993741,1246517
1993741,550683
1993741,1993741
1993741,116175
1993741,1246517
930621,930621
930621,99749
930621,1121713
1121713,930621
1121713,99749
1121713,1121713
1121713,141600
1121713,85848
1121713,128198
1121713,10538
1121713,11492
1121713,8725
87698,87698
87698,11494
87698,34442
87698,30233
87698,19550
87698,80237
87698,176543
87698,1488806
11494,87698
11494,11494
11494,34442
11494,10538
11494,11492
11494,8725
11494,290
11494,14674
11494,11487
34442,87698
34442,11494
34442,34442
34442,9088
34442,222574
34442,1064925
34442,290
34442,14674
34442,11487
34442,34742
34442,148843
34442,13819
2041387,2041387
2041387,2021635
2041387,1981637
2021635,2041387
2021635,2021635
2021635,1981637
2021635,2033683
2021635,1124604
2021635,1326321
2021635,1747369
2021635,1428998
2021635,2313599
1981637,2041387
1981637,2021635
1981637,1981637
1981637,2038446
1981637,2044105
58674,58674
58674,1239107
58674,110667
58674,1247418
58674,58674
58674,572019
58674,233694
58674,58050
58674,2542
572019,1247418
572019,58674
572019,572019
2018780,13256
2018780,2018780
1481414,1481414
1481414,225536
225536,1481414
225536,225536
225536,18056
225536,554315
225536,78350
236718,236718
236718,1646954
236718,1056310
236718,230659
236718,236718
236718,1112526
236718,936282
236718,230659
236718,236718
1646954,236718
1646954,1646954
1646954,1056310
1056310,1056310
1056310,2211853
1056310,236718
1056310,1646954
1056310,1056310
1864577,1864577
1864577,1509675
1864577,1864579
1864577,1728012
1864577,1728013
1864577,1658223
1509675,1864577
1509675,1509675
1509675,1864579
1509675,1771635
1509675,1255474
1864579,1864577
1864579,1509675
1864579,1864579
91288,84028
91288,91288
91288,1341574
91288,91288
91288,1241485
91288,7450
91288,70811
91288,24548
91288,146817
91288,558135
91288,150770
91288,225730
91288,1369100
91288,1668610
1341574,91288
1341574,1341574
1253834,72607
1253834,1253834
1253834,1245902
1253834,2537
1253834,984866
1253834,80607
1253834,1102681
1253834,71641
20707,20707
20707,100766
20707,1015972
20707,100764
20707,100765
20707,100766
20707,130659
20707,1241357
20707,1015822
1015972,20707
1015972,100766
1015972,1015972
1015972,107963
1015972,72605
73427,73427
73427,118982
73427,132765
73427,80704
73427,73427
73427,25461
73427,945638
73427,73427
73427,108024
73427,213473
73427,118703
73427,119243
73427,122829
73427,136875
25461,25461
25461,2537
25461,110304
25461,118408
25461,25461
25461,552656
25461,80704
25461,73427
25461,25461
25461,136874
25461,25461
25461,119243
25461,228560
228560,228560
228560,550628
228560,2537
228560,228560
228560,118703
228560,82963
228560,228560
228560,119243
228560,228560
228560,119243
228560,228560
228560,108024
228560,228560
228560,2537
228560,1153048
228560,78279
118703,108024
118703,118703
118703,1510947
118703,228560
118703,118703
118703,82963
118703,118703
118703,148472
118703,108024
118703,213473
118703,118703
118703,108024
118703,213473
118703,1469883
118703,108024
118703,73428
118703,138421
118703,119243
118703,228560
118703,125077
118703,82963
118703,556806
82963,125077
82963,82963
82963,556806
82963,228560
82963,118703
82963,82963
82963,584323
82963,81277
82963,119243
82963,228560
4994,34689
4994,4994
4994,132121
4994,80754
4994,148285
4994,4994
132121,34689
132121,4994
132121,132121
132121,120923
132121,144949
1494291,224664
1494291,1494291
1494291,239857
239857,224664
239857,1494291
239857,239857
239857,1402803
239857,239857
107573,585211
107573,107573
107573,1247874
107573,1251240
1401654,1401654
1401654,585211
1401654,559416
1401654,100765
1262853,1262853
1262853,133365
1262853,133359
1262853,133368
133365,133359
133365,133365
133365,938435
133365,1262853
133365,133365
133365,938435
133365,1841921
133365,133365
133365,133359
133365,133368
133365,1756560
133365,1756557
133365,133359
133365,1262833
133365,1276578
133365,133359
133365,1262833
133365,1293391
133365,133359
133365,1293391
133365,133359
133365,1387224
83368,78810
83368,83368
83368,232984
83368,113521
83368,81514
83368,142417
83368,113521
83368,85623
83368,85320
232984,78810
232984,83368
232984,232984
107954,107954
107954,133199
107954,89237
107954,123596
107954,78552
89237,107954
89237,133199
89237,89237
89237,113521
89237,85623
89237,85320
89237,574599
89237,583349
89237,129851
1185674,1185674
1185674,1105688
1185674,230497
1185674,1185674
1185674,507030
1185674,1477723
1185674,1185667
1185674,85250
1185674,1081154
1185674,78506
507030,1185674
507030,507030
507030,1477723
507030,574599
507030,583349
507030,129851
1477723,1185674
1477723,507030
1477723,1477723
1477723,1081154
1477723,78506
1477723,83448
1477723,84032
1477723,1032920
1440323,1440323
1440323,1192255
1192255,1440323
1192255,1192255
1192255,113521
1192255,1068422
1192255,1067882
1105688,1185674
1105688,1105688
1105688,230497
1105688,83432
1105688,105271
1105688,123596
1105688,107954
1105688,133199
1105688,89237
1105688,82920
1105688,83366
1105688,133199
230497,1185674
230497,1105688
230497,230497
1262053,265297
1262053,1262053
1328865,265297
1328865,1328865
75887,75887
75887,1283808
75887,265297
75887,75887
2635267,265297
2635267,2635267
1283781,265297
1283781,1283781
1283781,559695
1283781,2636665
1283781,1283781
1283781,13240
1283781,2636665
1283781,559695
559695,265297
559695,1283781
559695,559695
559695,13240
559695,2636665
559695,559695
559695,2636665
559695,1283781
559695,10565
559695,1673912
1283710,265297
1283710,1283710
1318549,265297
1318549,1318549
2635491,265297
2635491,2635491
1216051,1216051
1216051,2355432
1216051,265297
2355432,1216051
2355432,2355432
2355432,265297
1879642,1879642
1879642,112566
1879642,203302
1879642,74688
1879642,80760
1879642,94103
112566,89462
112566,112566
112566,1879642
112566,112566
112566,203302
203302,1879642
203302,112566
203302,203302
1427599,108413
1427599,1427599
1427599,1081154
1427599,1067882
1427599,997887
1427599,1906220
93818,93818
93818,94116
93818,1296035
93818,78895
93818,85320
93818,83366
93818,1440323
93818,1192255
94116,93818
94116,94116
94116,1296035
115273,115273
115273,81515
115273,83573
115273,78269
115273,115273
83447,83447
83447,85328
83447,78512
83447,83448
83447,84032
83447,1032920
83447,83432
83447,105271
83447,123596
83447,936578
83447,83448
83447,78277
85328,83447
85328,85328
85328,78512
78512,83447
78512,85328
78512,78512
78512,84032
78512,83509
78512,103045
1428994,1326321
1428994,1428994
135659,135659
135659,589215
135659,929115
135659,135659
135659,226046
135659,929719
135659,135659
135659,566052
135659,139978
135659,135659
135659,136108
135659,566052
135659,135659
135659,135461
135659,136833
135659,135659
135659,139975
135659,939105
135659,135659
135659,566052
135659,1433783
135659,135659
135659,1383409
135659,136067
135659,135659
135659,562925
135659,2550469
135659,593162
135659,135659
135659,566055
135659,566063
135659,135659
135659,234774
135659,135659
135659,1125820
135659,135659
135659,566063
135659,1301005
135659,135659
135659,566064
135659,135659
135659,555726
135659,581740
135659,1167859
135659,135659
135659,566052
135659,135659
135659,543772
135659,1140794
135659,139975
135659,562927
135659,566052
135659,139975
135659,1293190
135659,928874
135659,136086
135659,929332
135659,562927
135659,593159
135659,148912
135659,136333
135659,142251
135659,587332
135659,566059
135659,566052
135659,235463
135659,142251
135659,562927
135659,1058357
135659,234777
135659,929555
135659,1135907
1383409,563768
1383409,1383409
1383409,566064
1383409,135659
1383409,1383409
1383409,136067
1383409,566052
1383409,1383409
136067,136067
136067,136089
136067,136072
136067,136071
136067,136067
136067,136084
136067,136072
136067,136067
136067,136837
136067,566057
136067,136071
136067,136067
136067,135659
136067,1383409
136067,136067
136067,234777
136067,929555
136067,1135907
136067,125664
136067,183753
136067,132093
231901,231901
231901,581740
231901,938298
231901,575652
231901,575653
231901,231901
231901,1173398
231901,137061
231901,1155722
231901,124973
231901,132400
231901,125350
581740,581740
581740,1167859
581740,135659
581740,939105
581740,581740
581740,581741
581740,231901
581740,581740
581740,938298
581740,929293
581740,125610
581740,929290
581740,1197172
581740,1301005
581740,1282459
581740,566064
581740,573833
581740,1117868
581740,929332
581740,562927
581740,593159
581740,124045
581740,1356419
581740,1180903
581740,592808
581740,577492
938298,231901
938298,581740
938298,938298
929281,929281
929281,233368
929281,566064
929281,573833
929281,1117868
233368,929281
233368,233368
140943,127602
140943,140943
140943,2100369
140943,233140
140943,233141
140943,136333
140943,74250
140943,123079
140943,136333
140943,132388
140943,145149
140943,145150
140943,123083
140943,222345
140943,145186
140943,125611
140943,937974
140943,76575
140943,135461
